text,intent
"Có dịch vụ chăm sóc sức khỏe tại nhà vào buổi chiều không?",info_services
"Có dịch vụ chăm sóc sức khỏe tại nhà vào buổi sáng không?",info_services
"Có dịch vụ chăm sóc sức khỏe tại nhà vào các ngày trong tuần không?",info_services
"Có dịch vụ chăm sóc sức khỏe tại nhà vào cuối tuần không?",info_services
"Có dịch vụ chăm sóc sức khỏe tại nhà vào cuối tuần nghỉ không?",info_services
"Có dịch vụ chăm sóc sức khỏe tại nhà vào thứ Bảy không?",info_services
"Có dịch vụ chăm sóc sức khỏe tâm thần không?",info_services
"Có dịch vụ chăm sóc sức khỏe tâm thần vào ngày tết không?",info_services
"Có dịch vụ điều trị bệnh lý gan không?",info_services
"Có dịch vụ điều trị bệnh lý hô hấp vào buổi chiều không?",info_services
"Có dịch vụ điều trị bệnh lý hô hấp vào buổi sáng không?",info_services
"Có dịch vụ điều trị bệnh lý hô hấp vào buổi tối không?",info_services
"Có dịch vụ điều trị bệnh lý hô hấp vào cuối tuần không?",info_services
"Có dịch vụ điều trị bệnh lý phụ khoa không?",info_services
"Có dịch vụ điều trị bệnh lý tâm lý vào buổi tối không?",info_services
"Có dịch vụ điều trị bệnh lý tâm lý vào cuối tuần không?",info_services
"Có dịch vụ điều trị bệnh lý tiểu đường vào cuối tuần không?",info_services
"Có dịch vụ điều trị bệnh lý tiêu hóa không?",info_services
"Có dịch vụ điều trị bệnh lý tiêu hóa vào buổi chiều không?",info_services
"Có dịch vụ điều trị bệnh lý tiêu hóa vào buổi sáng không?",info_services
"Có dịch vụ điều trị bệnh lý tiêu hóa vào buổi tối không?",info_services
"Có dịch vụ điều trị bệnh lý tim mạch không?",info_services
"Có dịch vụ điều trị bệnh lý tim mạch vào buổi tối không?",info_services
"Có dịch vụ khám bệnh cho bệnh nhân tiểu đường không?",info_services
"Có dịch vụ khám bệnh cho bệnh nhân tiểu đường loại I không?",info_services
"Có dịch vụ khám bệnh cho bệnh nhân tiểu đường loại II không?",info_services
"Có dịch vụ khám bệnh cho bệnh nhân tiểu đường vào buổi chiều không?",info_services
"Có dịch vụ khám bệnh cho bệnh nhân tiểu đường vào cuối tuần không?",info_services
"Có dịch vụ khám bệnh cho bệnh nhân ung thư không?",info_services
"Có dịch vụ khám bệnh cho bệnh nhân ung thư giai đoạn cuối không?",info_services
"Có dịch vụ khám bệnh cho bệnh nhân ung thư vào buổi chiều không?",info_services
"Có dịch vụ khám bệnh cho người cao tuổi không?",info_services
"Có dịch vụ khám bệnh cho người cao tuổi mất trí nhớ không?",info_services
"Có dịch vụ khám bệnh cho người cao tuổi khó duy chuyển không?",info_services
"Có dịch vụ khám bệnh cho người cao tuổi vào buổi chiều không?",info_services
"Có dịch vụ khám bệnh cho người cao tuổi vào buổi xế chiều không?",info_services
"Có dịch vụ khám bệnh cho người cao tuổi vào buổi sáng không?",info_services
"Có dịch vụ khám bệnh cho người cao tuổi vào buổi tối không?",info_services
"Có dịch vụ khám bệnh cho người cao tuổi vào cuối tuần không?",info_services
"Có dịch vụ khám bệnh cho người có bảo hiểm không?",info_services
"Có dịch vụ khám bệnh cho người lớn tuổi không?",info_services
"Có dịch vụ khám bệnh cho người lớn tuổi vào cuối tuần không?",info_services
"Có dịch vụ khám bệnh cho người nước ngoài không?",info_services
"Có dịch vụ khám bệnh cho người nước ngoài vào buổi sáng không?",info_services
"Có dịch vụ khám bệnh cho người nước ngoài vào buổi chiều không?",info_services
"Có dịch vụ khám bệnh cho phụ nữ mang thai không?",info_services
"Có dịch vụ khám bệnh cho phụ nữ mang thai vào buổi chiều không?",info_services
"Có dịch vụ khám bệnh cho phụ nữ mang thai vào buổi tối không?",info_services
"Có dịch vụ khám bệnh cho trẻ em không?",info_services
"Có dịch vụ khám bệnh cho trẻ em vào ngày nghỉ không?",info_services
"Có dịch vụ khám bệnh cho trẻ em vào thứ Bảy không?",info_services
"Có dịch vụ khám bệnh nào vào buổi tối không?",info_services
"Có dịch vụ khám bệnh ngoài giờ hành chính không?",info_services
"Có dịch vụ khám bệnh thêm ngoài giờ hành chính không?",info_services
"Có dịch vụ khám bệnh tại nhà không?",info_services
"Có dịch vụ khám bệnh vào buổi sáng không?",info_services
"Có dịch vụ khám bệnh vào buổi tối không?",info_services
"Có dịch vụ khám bệnh vào cuối tuần không?",info_services
"Có dịch vụ khám sức khỏe định kỳ không?",info_services
"Có dịch vụ khám và điều trị bệnh tiểu đường không?",info_services
"Có dịch vụ khám và điều trị bệnh viêm gan không?",info_services
"Có dịch vụ khám và điều trị bệnh viêm xoang không?",info_services
"Có dịch vụ kiểm tra sức khỏe cho doanh nghiệp vào buổi tối không?",info_services
"Có dịch vụ kiểm tra sức khỏe định kỳ cho doanh nghiệp không?",info_services
"Có dịch vụ kiểm tra sức khỏe định kỳ vào buổi tối không?",info_services
"Có dịch vụ kiểm tra sức khỏe định kỳ vào đêm khuya không?",info_services
"Có dịch vụ tiêm chủng cho trẻ em không?",info_services
"Có dịch vụ tư vấn bảo hiểm y tế qua điện thoại không?",info_services
"Có dịch vụ tư vấn sức khỏe cho cặp đôi không?",info_services
"Có dịch vụ tư vấn sức khỏe cho người lớn tuổi không?",info_services
"Có dịch vụ tư vấn sức khỏe cho phụ nữ không?",info_services
"Có dịch vụ tư vấn sức khỏe cho phụ nữ mang thai không?",info_services
"Có dịch vụ tư vấn sức khỏe miễn phí cho người cao tuổi không?",info_services
"Có dịch vụ tư vấn sức khỏe miễn phí cho người thương binh không?",info_services
"Có dịch vụ tư vấn sức khỏe miễn phí không?",info_services
"Có dịch vụ tư vấn sức khỏe tại bệnh viện này không?",info_services
"Có dịch vụ tư vấn sức khỏe trực tuyến không?",info_services
"Có dịch vụ tư vấn sức khỏe trực tuyến vào buổi tối không?",info_services
"Có dịch vụ tư vấn về sức khỏe sinh sản không?",info_services
"Có dịch vụ xét nghiệm sức khỏe định kỳ không?",info_services
"Có dịch vụ xét nghiệm tại chỗ không?",info_services
"Có hỗ trợ tài chính cho bệnh nhân không có bảo hiểm không?",info_services
"Có những điều kiện nào để được cấp bảo hiểm y tế không?",info_services
"Có những loại bảo hiểm y tế nào phù hợp với người cao tuổi không?",info_services
"Có những loại hình dịch vụ khám bệnh nào tại đây?",info_services
"Có những loại hình tư vấn tâm lý nào?",info_services
"Có những lưu ý gì khi gọi dịch vụ cấp cứu?",info_services
"Có những trường hợp nào không được chi trả bảo hiểm y tế?",info_services
"Có phòng khám nào có dịch vụ điều trị bệnh tâm lý không?",info_services
"Có phòng khám nào có dịch vụ khám bệnh miễn phí không?",info_services
"Có thể đăng ký bảo hiểm y tế cho cả gia đình không?",info_services
"Có thể đăng ký bảo hiểm y tế cho gia đình không?",info_services
"Có thể đăng ký bảo hiểm y tế cho người cao tuổi không?",info_services
"Có thể đăng ký bảo hiểm y tế cho người lao động tự do không?",info_services
"Có thể đăng ký bảo hiểm y tế qua mạng không?",info_services
"Có thể đăng ký bảo hiểm y tế trực tuyến không?",info_services
"Có thể đăng ký bảo hiểm y tế qua app không?",info_services
"Có thể đăng ký bảo hiểm y tế online không?",info_services
"Có thể hủy bảo hiểm y tế đã đăng ký không?",info_services
"Có thể mua bảo hiểm y tế cho cả gia đình không?",info_services
"Có thể mua bảo hiểm y tế cho trẻ em không?",info_services
"Có thể mua bảo hiểm y tế cho trẻ không?",info_services
"Có thể nhận bồi thường bảo hiểm y tế qua bưu điện không?",info_services
"Có thể so sánh các loại hình bảo hiểm y tế không?",info_services
"Có thể tham gia bảo hiểm y tế nếu tôi đang mang thai không?",info_services
"Có thể tham gia bảo hiểm y tế ngay cả khi không có việc làm không?",info_services
"Có thể thay đổi loại hình bảo hiểm y tế không?",info_services
"Có thể thay đổi loại hình bảo hiểm y tế sau khi đã đăng ký không?",info_services
"Có thể thay đổi mức phí bảo hiểm y tế không?",info_services
"Có thể thay đổi nhà cung cấp bảo hiểm y tế không?",info_services
"Có thể thay đổi thông tin cá nhân trong bảo hiểm y tế không?",info_services
"Có thể tìm hiểu về bảo hiểm y tế cho người cao tuổi không?",info_services
"Có thể tìm hiểu về bảo hiểm y tế cho người lao động tự do không?",info_services
"Có thể tìm hiểu về bảo hiểm y tế qua các kênh truyền thông không?",info_services
"Có thể tìm hiểu về bảo hiểm y tế qua mạng không?",info_services
"Có thể yêu cầu bảo hiểm y tế chi trả cho dịch vụ khám bệnh ở nước ngoài không?",info_services
"Có thể yêu cầu bồi thường bảo hiểm y tế online không?",info_services
"Có thể yêu cầu bồi thường bảo hiểm y tế qua hình thức nào?",info_services
"Có thể yêu cầu cung cấp thông tin bảo hiểm y tế qua email không?",info_services
"Có thể yêu cầu thay đổi thông tin trong hợp đồng bảo hiểm y tế không?",info_services
"Có thể yêu cầu thông tin chi tiết về bảo hiểm y tế không?",info_services
"Có thể yêu cầu thông tin chi tiết về các loại hình bảo hiểm y tế không?",info_services
"Có thời điểm nào trong năm không được đăng ký bảo hiểm y tế không?",info_services
"Có trợ cấp bảo hiểm cho dịch vụ khám bệnh không?",info_services
"Giờ làm việc của bệnh viện là gì?",info_services
"Giờ làm việc của phòng khám chuyên khoa là bao nhiêu?",info_services
"Khám sức khỏe tổng quát bao gồm những gì?",info_services
"Làm thế nào để đăng ký bảo hiểm y tế?",info_services
"Làm thế nào để gọi dịch vụ cấp cứu?",info_services
"Làm thế nào để khiếu nại bảo hiểm y tế?",info_services
"Phòng khám này có làm việc vào ngày lễ không?",info_services
"Phòng khám này có xét nghiệm sức khỏe vào buổi tối không?",info_services
"Số điện thoại cấp cứu là gì?",info_services
"Thời gian chờ đợi để được khám thường là bao lâu?",info_services
"Thời gian hoạt động của bác sĩ chuyên khoa là bao lâu?",info_services
"Thời gian hoạt động của bác sĩ chuyên khoa nội tiết là gì?",info_services
"Thời gian hoạt động của các bác sĩ ở đây như thế nào?",info_services
"Thời gian hoạt động của khoa cấp cứu là bao lâu?",info_services
"Thời gian hoạt động của khoa cấp cứu là gì?",info_services
"Thời gian hoạt động của khoa cấp cứu vào cuối tuần là gì?",info_services
"Thời gian hoạt động của phòng khám vào các ngày cuối tuần là gì?",info_services
"Thời gian hoạt động của phòng khám vào các ngày trong tuần là bao lâu?",info_services
"Thời gian hoạt động của phòng khám vào các ngày trong tuần là gì?",info_services
"Thời gian khám bệnh có cần đặt trước không?",info_services
"Thời gian làm việc của bác sĩ chuyên khoa là bao lâu?",info_services
"Thời gian làm việc của bác sĩ chuyên khoa ngoại là gì?",info_services
"Thời gian làm việc của bác sĩ chuyên khoa tâm lý là gì?",info_services
"Thời gian làm việc của dịch vụ cấp cứu là bao lâu?",info_services
"Thời gian làm việc của dịch vụ cấp cứu là gì?",info_services
"Thời gian làm việc của phòng khám là bao lâu vào các ngày lễ?",info_services
"Thời gian làm việc của phòng khám là gì?",info_services
"Thời gian làm việc của phòng khám này là gì?",info_services
"Thời gian làm việc của phòng khám này vào các ngày trong tuần là bao lâu?",info_services
"Thời gian làm việc của phòng khám này vào thứ Hai là gì?",info_services
"Thời gian làm việc của phòng khám vào các ngày cuối tuần là gì?",info_services
"Thời gian làm việc của phòng khám vào các ngày lễ là bao lâu?",info_services
"Thời gian làm việc của phòng khám vào các ngày lễ là gì?",info_services
"Thời gian làm việc của phòng khám vào các ngày trong tuần là bao lâu?",info_services
"Thời gian làm việc của phòng khám vào thứ Sáu là gì?",info_services
"Tìm hiểu về dịch vụ khám bệnh cho thanh thiếu niên.",info_services
"Tìm kiếm thông tin",info_services
"Tôi cần biết cách tính toán chi phí bảo hiểm y tế hàng tháng.",info_services
"Tôi cần biết cách tra cứu thông tin bảo hiểm y tế của mình.",info_services
"Tôi cần biết điều kiện để tham gia bảo hiểm y tế cho sinh viên.",info_services
"Tôi cần biết về các loại hình bảo hiểm y tế.",info_services
"Tôi cần biết về quyền lợi của bảo hiểm y tế khi đi khám bệnh.",info_services
"Tôi cần biết về thời gian chờ đợi khi sử dụng bảo hiểm y tế.",info_services
"Tôi cần chuẩn bị gì trước khi đến khám bệnh?",info_services
"Tôi cần cung cấp những giấy tờ gì để đăng ký bảo hiểm y tế?",info_services
"Tôi cần làm gì để cắt giảm chi phí bảo hiểm y tế?",info_services
"Tôi cần làm gì để được cấp lại thẻ bảo hiểm y tế?",info_services
"Tôi cần làm gì để gia hạn bảo hiểm y tế?",info_services
"Tôi cần làm gì để yêu cầu bồi thường bảo hiểm y tế?",info_services
"Tôi cần làm gì khi bị từ chối bồi thường bảo hiểm y tế?",info_services
